0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
390,376093,start,defeat," As a four-year-old she won all her four races , including the Coronation Cup , the Champion Stakes and the Jockey Club Cup ; in her other race she started at 55-1 on to defeat a solitary opponent .",6,2,0,1,0,1,0,0,1,0,0,VV,0
390,376193,start,wander, Winter had to aim Mandarin for the middle course but his mount started wandering off to the left before pressure from the vice-like grip of the jockey 's thighs pointed him in the right direction .,6,-1,0,0,0,0,1,0,1,0,0,VVG,1
390,376261,start,make," He turned back towards the stands , jumped nimbly over the thirteenth and fourteenth and soared over the Chair with Sebastian V , Royal Stuart and Zongalero keeping him company and Spartan Missile starting to make ground from the rear .",4,20,0,1,0,1,0,1,0,0,0,VV,0
390,376330,start,make," This order was maintained as the runners came past the stands and started to make their way along the back stretch , and with half a mile to go the field was tightly bunched .",4,1,0,1,0,1,0,0,1,0,0,VV,0
390,376351,start,gawk, He started gawking at the people in the stands when he came into the stretch .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
391,376826,start,yell, It was not even necessary to remove hir underwear before Alix started yelling .,4,-1,0,0,1,0,0,0,1,0,0,VVG,1
391,377476,start,mark," In desperation , Ari started marking the days off on a chart , just so she could see the rime they had left on the road diminishing .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
391,377948,start,fight," They started fighting last time Star Eye were here . """,5,-1,0,1,0,1,0,0,1,0,0,VVG,1
391,378310,hate,shut," Only I hate you shutting me out like this . """,4,-1,0,0,0,0,1,1,0,0,0,VVG,1
391,378609,start,run," Since the block had been removed the day before , and Ewan 's program had started to run , she had felt like a cat on heat .",3,-1,0,0,1,0,0,0,1,0,0,VV,0
391,378629,start,scrape," From observing Star Eye , he thought she 'd modelled herself on Cabochon : she even sat like him and had started scraping her hair back into a ponytail , even though it was n't really long enough yet .",6,-1,0,1,0,1,0,0,1,0,0,VVG,1
391,378728,start,look," They sat down and started to look through the movie tapes , Zambia interjecting the odd question here and there .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
391,378848,start,cry, Ari had started to cry .,3,32,0,0,1,0,0,0,1,0,0,VV,0
392,380956,start,tingle," I said , my neck starting to tingle .",6,-1,0,0,1,0,0,0,1,0,0,VV,0
392,381148,start,put," Indeed , I sat there in the muggy warmth until the balding , bull-necked scruff of a proprietor or manager started to put the chairs upside down on the swabbed tables -- a peculiar custom which is surely unhygienic enough to be banned by law .",3,7,0,1,0,1,0,0,1,0,0,VV,0
392,382905,start,count, Start counting as the juices come up to the boil .,5,-1,0,0,1,0,0,1,0,0,0,VVG,1
393,383105,start,buzz," And then it is over , the royal entourage sweeps out , the orchestra strikes up a medley from The Mikado , and beneath the six great chandeliers the room starts to buzz with congratulations .",4,-1,0,0,0,0,1,1,0,0,0,VV,0
395,386181,start,crumble," The War turns Sour : The "" Hitler Myth "" starts to crumble",7,-1,0,0,1,0,0,1,0,0,0,VV,0
395,386204,start,crumble," Nevertheless , the dominant impression to be gleaned from all the available evidence in this period is that , despite the decisive transformation in the balance of military power and the massive worsening of the mood of the bulk of the German population , the "" Hitler myth "" -- though unquestionably starting to crumble and lose its aura of untouchability -- still retained much strength and potency .",7,-1,0,0,1,0,0,1,0,0,0,VV,0
395,386525,start,blur," The images of Fhrer and Party , which for almost a decade after the "" seizure of power "" had been largely separate and even diametrically opposed , were now starting to blur in public consciousness .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
396,387291,start,form," However , what we begin to learn from this pattern is that as we move away from some relationships , we start to form others as part of a "" natural effect "" ; and so the cycle of attachment and separation continues in the pattern of our lives .",4,1,0,1,0,1,0,1,0,0,0,VV,0
396,387313,start,unwrap," Perhaps the family have arrived early and started unwrapping things ! """,6,-1,0,0,0,1,0,0,1,0,0,VVG,1
396,387520,start,recognize, It provides a lever for the grief process to begin as people start to recognize what is taking place .,9,1,0,0,1,0,0,1,0,0,0,VV,0
396,387714,start,let," Some time later the tears and sadness come , and you start letting yourself feel the separation that has occurred .",3,22,0,0,1,0,0,1,0,0,0,VVG,1
396,387763,start,get," The question is therefore asked with an implication attached to it of "" do I have to start getting really worried now or do I have time to adjust to this bad news ? """,3,3,0,0,1,0,0,1,0,0,0,VVG,1
396,387766,start,grieve," A prognosis can necessarily be only an educated guess , but for the person hearing the answer , it is not helping this underlying question : "" Do I have to start grieving yet or is there time to get used to the idea ? """,6,-1,0,0,1,0,0,1,0,0,0,VVG,1
396,387796,start,explore," Our job seems to be simply to convey a willingness to talk , and gently test out whether the people involved want to start exploring their worries and anticipated issues ; but they must never be forced .",7,-1,0,1,0,1,0,1,0,0,0,VVG,1
396,387849,start,absorb," If the relatives are able to go to the mortuary or viewing room and be with the person who has died for as long as they feel it to be necessary , then they are more able to start absorbing the fact of their loved one 's death , because again they have the evidence in front of them .",6,-1,0,1,0,1,0,1,0,0,0,VVG,1
396,387853,start,talk," The daughter went up to the body of her mother and initially started talking quietly to her , tears streaming down her face .",4,8,0,0,1,0,0,0,1,0,0,VVG,1
396,387854,start,shout," After a few moments her voice grew louder , and she started to shout at her mother .",5,-1,0,0,0,0,1,0,1,0,0,VV,0
396,387856,start,cry," This went on for some time , but when it was finished , the daughter started crying again , this time tears of remorse , grieving for the mother who had died , and grieving for the relationship that she had never had .",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
396,387864,start,talk, However months later he was able to start talking about his wife and the fact that they had not been getting on for some time and had begun divorce proceedings .,4,3,0,0,0,0,1,0,1,0,0,VVG,1
396,387869,start,express," The survivor finds it impossible to start expressing any feelings at all because they are so confusing , challenging and unsafe .",7,4,0,0,0,1,0,1,0,0,0,VVG,1
396,387903,start,talk, Sometime after we began work he started talking about the King 's Cross railway station fire that killed so many and about the fact that he was on an underground train going through the station at that time .,4,2,0,0,0,0,1,0,1,0,0,VVG,1
396,387956,start,grieve, In each of these circumstances the issue can often be : When do people start to grieve ?,6,-1,0,0,1,0,0,1,0,0,0,VV,0
396,387965,start,talk," In the case of multiple bereavement the main issue would seem to be to try and recognize with the person how many griefs they experience and where they would want to start talking about them , rather than launch into where we think they should begin .",4,-1,0,0,0,0,1,0,0,0,1,VVG,1
396,387969,start,talk," Then you know you are about to start talking about the death of the spouse , but always through recognizing and maybe interpreting the death of the bird that was so griefstricken it died .",4,4,0,0,0,0,1,1,0,0,0,VVG,1
397,388454,start,whinny," Fillis fed sugar and carrots to horses belonging to other people , and was convinced that the horses lacked affection for their owners because they started whinnying to him after a number of visits with the food .",6,-1,0,0,0,0,1,0,1,0,0,VVG,1
397,388695,start,establish," After a few weeks the foal gains sufficient confidence to start establishing friendships with other foals , and as the weeks pass it will spend more time with them , and less with its mother -- unless it is frightened , and then it will dash back to her side for security and reassurance .",9,-1,0,1,0,1,0,1,0,0,0,VVG,1
397,388766,start,shy," Some horses show this by becoming depressed and lethargic ; whereas others decide to make their own excitement , and start shying at every bird and bush -- just for the fun of it .",3,5,0,0,0,0,1,1,0,0,0,VVG,1
397,389353,start,eat," A horse that is returned to the paddock after working may only visually check that its normal companions are there , even if they are some distance away , before starting to eat the grass .",3,-1,0,1,0,1,0,1,0,0,0,VV,0
397,389783,start,rain," It starts to rain , and it not only rains but it pours .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
397,389914,start,trot," His young rider , "" Wendy "" , saddled him up , and started to trot him around in the practice ring with a number of other horses .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
397,389924,start,buck," If the horse suddenly starts bucking when we ride it , and we jump off and swat it with a cane ; the horse will remember , but it may remember the wrong thing .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
397,389945,start,paw," However , she still had not been fed and so she started to paw at the fence again .",3,3,0,0,0,0,1,0,1,0,0,VV,0
397,389971,start,walk," Gradually it became possible to stop her for a few seconds , and then to ask her to start walking again before her anxiety rose and she reared .",4,1,0,0,0,0,1,0,1,0,0,VVG,1
398,390132,start,comment," People start to comment on how "" well "" I 'm looking .",7,-1,0,0,1,0,0,1,0,0,0,VV,0
398,390264,start,make," I was starting to make close friendships , express more anger -- in fact I did n't feel empty at all but full , full of plans and ideas and feelings and senses .",4,-1,0,1,0,1,0,0,1,0,0,VV,0
398,390464,start,jog," One goes on about it all the time , saying she must go on a diet , and start jogging and stuff , the other one does n't .",3,-1,0,1,0,1,0,1,0,0,0,VVG,1
398,390615,start,wear," It may sound a bit corny , but ever since I 've started to wear my traditional dress to school , I feel so much more comfortable .",4,1,0,1,0,1,0,1,0,0,0,VV,0
398,390944,start,change," If they got together and started to change things , showing real women or girls , then things could start to alter .",6,-1,0,1,0,1,0,0,1,0,0,VV,0
398,390944,start,alter," If they got together and started to change things , showing real women or girls , then things could start to alter .",5,-1,0,0,1,0,0,0,1,0,0,VV,0
398,391043,start,think," Beside me they look even slimmer , and I start thinking : maybe that 's the only reason they are friends with me ?",5,8,0,0,1,0,0,1,0,0,0,VVG,1
398,391044,start,wish," I start wishing I looked like them , with elfin figures , no breasts and no hips .",4,14,0,0,1,0,0,1,0,0,0,VVG,1
398,391136,start,talk," On the third evening , I was sitting drinking alone and started talking to a man who offered to walk me back to the hotel .",4,9,0,0,1,0,0,0,1,0,0,VVG,1
398,391154,hate,hate," I feel that because I ca n't bring myself to talk about it , but on the other hand I ca n't forget it , I joke instead about hating my body , or hating being a girl , or hating men , then I get drunk and cry .",4,0,0,1,0,1,0,1,0,0,0,VVG,1
398,391154,hate,hate," I feel that because I ca n't bring myself to talk about it , but on the other hand I ca n't forget it , I joke instead about hating my body , or hating being a girl , or hating men , then I get drunk and cry .",4,0,0,1,0,1,0,1,0,0,0,VVG,1
398,391161,start,cope," Although I 'm starting to cope with the idea that the rape was n't my fault , I ca n't get rid of the feeling that something about my appearance singled me out .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
