text_id,sent_id,finite_verb,non_finite_verb,sent,length,last_ment,befaft_bef,befaft_aft,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
4006,5970656,start,make, er those of you in the maths exam could start making your way over to room fifty six,4,-1,0,1,0,1,0,0,1,0,0,VVG,1
4006,5970659,start,regret, I tell you one thing I 'm slightly starting to regret inviting my girlfriend to come and stay with me for three weeks in France .,6,-1,0,0,1,0,0,1,0,0,0,VV,0
4007,5970969,hate,talk," No , he 's alright , but I just hate talking to people over the phone .",4,4,0,0,1,0,0,1,0,0,0,VVG,1
4007,5971731,hate,think, I hate to think what,5,10,0,0,1,0,0,1,0,0,0,VV,0
4007,5972295,start,do," But thing , things that you should be doing but bit too early to be start doing .",2,0,0,0,1,0,0,0,1,0,0,VVG,1
4007,5972627,hate,cook," That 's , I du n no why , I hate rice because it if you cook it too much it smells like it 's come out of a a",4,5,0,0,0,0,1,1,0,0,0,VV,0
4009,5973831,start,come," Ah yeah , well , I got ta leave , start coming back at ten .",4,2,0,0,1,0,0,0,1,0,0,VVG,1
4010,5974984,hate,say," I hate to say that about anybody , but she really is .",3,42,0,1,0,1,0,1,0,0,0,VV,0
4010,5975470,start,create," You know , if he starts creating a scene then you say that retched thing has gone off again in my bag .",6,-1,0,1,0,1,0,1,0,0,0,VVG,1
4010,5976411,start,do, and in fact it starts off with him in the gym doing his work out and he has this Sony Walkman on,2,41,0,1,0,1,0,1,0,0,0,VVG,1
4010,5976800,start,learn, And you do n't actually start learning how to how to structure and do things in your leisure time .,5,-1,0,0,1,0,0,1,0,0,0,VVG,1
4010,5977191,start,think, And then you start thinking well you know now I 'll see the world .,5,4,0,0,1,0,0,1,0,0,0,VVG,1
4010,5977218,start,do, Is he I did n't know he 'd started doing advanced French .,2,0,0,1,0,1,0,1,0,0,0,VVG,1
4011,5977689,hate,type," Oh , I hate typing essays",4,1,0,1,0,1,0,1,0,0,0,VVG,1
4011,5977837,start,speak," Erm , the second sort is a gap which is a brief silence , usually sort of one second or less , between the end of one turn , and the next speaker actually starting to speak , so they 're still thinking about what they 're going to say .",5,2,0,0,1,0,0,1,0,0,0,VV,0
4011,5978572,start,squeal," Yes , every time I start squealing where they give zhowwee cavvy",6,4,0,0,1,0,0,0,0,0,0,VVG,1
4011,5978576,start,get, I started to get violent then .,3,8,0,1,1,0,0,0,1,0,0,VV,0
4011,5979601,start,swell," But because I was in like really really tight tights , er like and then a pair of ski pants over the top er , my whole leg was like , you know , sort of soaked in and this bloke was there going , hee , that 's pretty impressive and I was like , I 'm not going to let him know I was crying and like got up and went to the top of the slope and I carried on skiing for about an extra half an hour , but like when I got home , and I just took off , my whole leg started , feet swelling as I took the like , the tight like leggings off .",5,-1,1,0,0,1,0,0,1,0,0,VVG,1
4011,5979642,start,come," It goes like a , sort of like a wax crayon , where it freezes , and I put the glove back on , and you get , you get the hot aches , I mean , when the feeling starts to come back .",4,17,0,0,1,0,0,1,0,0,0,VV,0
4011,5979972,start,worry, You start worrying about yourself .,5,-1,0,0,0,0,1,1,0,0,0,VVG,1
4011,5980016,start,try," and he 's just sort of pottering around , wind you know , things winding down , and suddenly the gardener rushes in from the garden , starts trying to kill him , and he shoots , and he",3,11,0,0,1,0,0,1,0,0,0,VVG,1
4011,5980092,start,appear," This erm , wide Am Amazon river , and suddenly all these natives start appearing along the sides , and we could see them",6,-1,0,0,0,0,1,1,0,0,0,VVG,1
4011,5980093,start,paddle," all these trees with nipples , and these guys started paddling after us , sort of chop our nipples off .",6,-1,0,0,0,0,1,0,1,0,0,VVG,1
4011,5980172,start,talk," Anyway , so I , I was getting a bit worried about it , and , I can , cos I was having these headaches , and I started talking to Phil and I , I had n't really said much to him about it .",4,19,0,0,1,0,0,0,1,0,0,VVG,1
4011,5980174,start,laugh," I said , Phil , answers , and I said Phil and I started to laugh , cos I just thought , I was n't going to get upset about it , so I just started to giggle .",5,-1,0,0,1,0,0,0,1,0,0,VV,0
4011,5980368,start,get," This place smells funny sometimes , and I really start getting paranoid , sort of , spraying air , air re",3,20,0,1,0,1,0,1,0,0,0,VVG,1
4011,5980396,start,share," They 're all gon na start to share , all gon na start sharing the place .",5,0,0,1,0,1,0,1,0,0,0,VVG,1
4011,5980397,start,share," They 're all gon na start sharing the place together , cos it would be cheaper .",5,1,0,1,0,1,0,1,0,0,0,VVG,1
4011,5980478,start,pray," Yeah , but were you the sort of people that walk into hospitals and start praying for the sick to be healed .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
4011,5980482,start,go," But it 's the fact that the guy gave erm , my friend Billy , erm , died a few years ago , erm , but they , they were like best mates and they used to ju just encourage each other to like , jump on a train and come up to London , and start going in all the hospitals and praying for the sick and things like that .",2,11,0,0,0,0,1,1,0,0,0,VVG,1
4011,5981245,start,talk," I love it when they start talking , in the street , they have to sort of , adapt to it , do n't they ?",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
4011,5981617,start,do, they started doing diet Tizer .,2,1,0,1,0,1,0,0,1,0,0,VVG,1
4011,5982506,start,lie," If I read I like to sit up , if I start to lie down I was like this .",3,1,0,0,1,0,0,1,0,0,0,VV,0
4011,5982510,start,come, It started coming freezing,4,2,0,1,0,1,0,0,1,0,0,VVG,1
4011,5982825,start,go," Once they start going off it 's not really worth having them , so .",2,-1,0,0,0,0,1,1,0,0,0,VVG,1
4011,5982962,start,whack, Before you start whacking your breasts .,5,-1,0,1,0,1,0,1,0,0,0,VVG,1
4011,5983022,start,rain," Probably start raining soon , erm",4,5,0,0,1,0,0,1,0,0,0,VVG,1
4011,5983574,start,cry, She started crying one,3,-1,0,0,1,0,0,0,1,0,0,VVG,1
4011,5983979,start,smile," I mean , he 's all , I mean he walked in the door , he was , I 'm coming down the garden , and erm , he walked down the garden and he 'd seen me , and he started really smiling .",5,-1,0,0,1,0,0,1,0,0,0,VVG,1
4011,5984379,start,read," Erm , I found it was like reading Shakespeare when I first started reading Shakespeare .",4,0,0,0,1,0,0,0,1,0,0,VVG,1
4012,5985262,start,date, his mother one time soon after they had started dating .,4,-1,0,0,1,0,0,0,0,0,0,VVG,1
4012,5985695,start,laugh," Like that and he started laughing He said yeah , cos he said he 'd got , I , I do n't know what I said do n't say shut up like that and I do n't tell me to shut up like that !",5,-1,0,0,1,0,0,0,1,0,0,VVG,1
4013,5986410,start,listen, You started to listen .,6,-1,0,0,1,0,0,0,1,0,0,VV,0
4013,5987227,start,do, Yeah but he 's starting to do it like he 's starting to annoy,2,5,0,0,1,0,0,0,0,0,0,VV,0
4013,5987227,start,annoy, Yeah but he 's starting to do it like he 's starting to annoy,5,-1,0,0,1,0,0,0,0,0,0,VV,0
4014,5987383,start,shout," in , in , er before T P , not T P what am I talking about , before registration when we were all in the class , she started shouting at him",5,-1,0,0,0,0,1,1,0,0,0,VVG,1
4014,5987385,start,shout," she 's going , erm because he , he does n't do anything , yeah , and she 's going oh I suppose any other girl would dump you ages ago , you do n't know how lucky you are , she just so nice , blah , blah , blah , blah , and he , I say it was so funny and she start shouting at him , that 's why he was trying to go oh shut up",5,2,0,0,0,0,1,1,0,0,0,VVG,1
4014,5987418,start,scratch," yeah , everytime you say that I start scratching , she 's",7,-1,0,0,1,0,0,1,0,0,0,VVG,1
4014,5988194,start,give," we 're gon na have , I mean , we 're gon na have , as we go off we 're gon na start giving talks and everything",4,-1,0,1,0,1,0,1,0,0,0,VVG,1
4015,5988454,start,dizzy," I said to well he was never bloody fat to start with it , dizzy so",5,-1,0,0,1,0,0,0,1,0,0,VV,0
4015,5989493,start,shave," Lathered up , started to shave when I come to clean it there were n't a bloody blade in the bastards had pinched it .",5,22,0,0,1,0,0,0,1,0,0,VV,0
4015,5990300,start,pay, And then they allow her got a stone and a half over before she has to start paying again .,3,-1,0,0,1,0,0,1,0,0,0,VVG,1
4016,5991137,start,murmur, and also him and this lady they sit there and they start murmuring about you,6,-1,0,0,0,0,1,0,0,0,0,VVG,1
4017,5993206,start,beat, He started beating me up .,4,-1,0,0,1,0,0,0,1,0,0,VVG,1
4017,5993237,start,bundle," Some of my friends right , as soon as they come started bundling right ?",6,-1,0,0,1,0,0,0,0,0,0,VVG,1
4018,5993705,start,put," Like the Council of Trent in the sixteenth century , nobody quite knew what all its decrees meant until they started putting them into practice , and a lot of them , and I suspect a lot of Vatican Twos , need to be interpreted .",3,-1,0,0,0,0,1,0,1,0,0,VVG,1
4018,5993893,start,talk," Before we start talking about Britain in some detail , erm just to conclude talking about the world as a whole , do estimates suggest that the world population may stabilize at a particular level at some point in the future ?",4,-1,0,1,0,0,1,1,0,0,0,VVG,1
4018,5993893,start,conclude," Before we start talking about Britain in some detail , erm just to conclude talking about the world as a whole , do estimates suggest that the world population may stabilize at a particular level at some point in the future ?",8,-1,0,0,1,0,0,1,0,0,0,VV,0
4018,5994001,start,sell," Now you ca n't possibly test a medicine on ten thousand people before you start to sell it , so that sort of risk , as rare a risk as that , will only be picked up when the medicine has actually been in use and on the market and been properly prescribed for some years , and what we are doing now , and what is particularly interesting , is to start to use computers to pick up these adverse reactions so that we know much more quickly in future if a medicine is doing any harm and we can either stop prescribing it for the people who are going to suffer from it , and that 's the most likely thing , or else take it off the market altogether if it 's if we do n't if we ca n't pick out the people who might be at risk .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
4018,5994001,start,use," Now you ca n't possibly test a medicine on ten thousand people before you start to sell it , so that sort of risk , as rare a risk as that , will only be picked up when the medicine has actually been in use and on the market and been properly prescribed for some years , and what we are doing now , and what is particularly interesting , is to start to use computers to pick up these adverse reactions so that we know much more quickly in future if a medicine is doing any harm and we can either stop prescribing it for the people who are going to suffer from it , and that 's the most likely thing , or else take it off the market altogether if it 's if we do n't if we ca n't pick out the people who might be at risk .",3,0,0,1,0,1,0,1,0,0,0,VV,0
4018,5994013,start,use," Now one of the problems is that doctors are rather reluctant to do that because it 's very difficult for them to be sure that a particular headache or a particular skin rash has been caused by one of the medicines which the patient was taking , so the doctors are not very good at filling in the yellow cards and these are not a very good way of reporting adverse reactions , and to get over that we are starting now to use computers .",3,7,0,1,0,1,0,1,0,0,0,VV,0
4018,5994031,start,use," You need an awful lot of persuading to get doctors to start to use a new medicine and a classic example was of the treatment of depression , where the pharmaceutical manufacturers started to produce tablets which were very effective in stopping depression , not just feeling a bit blue but actual serious clinical depression where the person 's sat in the corner and stared at the wall and did nothing -- I mean really serious depression -- doctors took a long time to realize that there was an effective treatment for that and to start to prescribe it , and in fact actually doctors in Britain are rather good in that we prescribe many more effective treatments for depression , we diagnose it more often , and this we believe in our office that this is one of the reasons why the suicide rate has gone down in Britain quite dramatically in the last few years , because depression , which is obviously one of the main causes of suicide , is being effectively treated .",3,1,0,1,0,1,0,1,0,0,0,VV,0
4018,5994031,start,produce," You need an awful lot of persuading to get doctors to start to use a new medicine and a classic example was of the treatment of depression , where the pharmaceutical manufacturers started to produce tablets which were very effective in stopping depression , not just feeling a bit blue but actual serious clinical depression where the person 's sat in the corner and stared at the wall and did nothing -- I mean really serious depression -- doctors took a long time to realize that there was an effective treatment for that and to start to prescribe it , and in fact actually doctors in Britain are rather good in that we prescribe many more effective treatments for depression , we diagnose it more often , and this we believe in our office that this is one of the reasons why the suicide rate has gone down in Britain quite dramatically in the last few years , because depression , which is obviously one of the main causes of suicide , is being effectively treated .",7,-1,0,1,0,1,0,1,0,0,0,VV,0
